order_id,order_date,customer_id,product_id,quantity,discount,price,total_sales,profit
321,2023-02-08,147,42,3,0.2918381104969332,1869,3970.6637144436954,1096.603152666339
322,2023-06-03,159,49,2,0.29491940988444615,2164,3051.5887940201173,796.9205167994692
323,2023-09-07,188,42,4,0.14819374474205638,1869,6368.103564308387,1404.1813088141457
324,2023-06-11,60,39,3,0.26080569029770423,619,1372.6838331171632,218.48259596493466
325,2023-04-28,147,16,4,0.22104793672545123,2482,7733.4360841897205,2147.1254134412397
326,2023-09-16,49,33,4,0.15031207109538103,4642,15777.005463900965,4230.142136283615
327,2023-11-02,63,49,4,0.17182815988652603,2164,7168.655448022231,1394.8473306865599
328,2023-09-25,110,21,3,0.04116814398506132,1074,3089.3562400801325,333.08122049886776
329,2023-02-23,150,9,1,0.28129843818497763,2868,2061.236079285484,469.36148175300013
330,2023-08-24,152,6,3,0.10557893121953303,3450,9257.258061877834,1019.4034325084214
331,2023-08-10,109,45,4,0.13384477693715086,3338,11564.90453833516,3298.958320743429
332,2023-09-08,76,35,3,0.20149806929936961,4965,11893.686257785888,3476.836718174947
333,2023-11-09,30,39,4,0.10017074145796619,619,2227.9772441500754,307.2336710260067
334,2023-04-22,58,22,1,0.07627774829667916,3761,3474.1193886561896,817.3834293819517
335,2023-09-12,117,41,2,0.18931481798106617,4175,6769.221269858097,801.8399886327873
336,2023-10-30,159,5,1,0.007495224684554835,1024,1016.3248899230158,249.91773141811257
337,2023-07-26,100,42,1,0.21621753360800366,1869,1464.889429686641,248.2365492101833
338,2023-08-17,192,23,2,0.15420701096295292,1648,2787.733691866107,658.4906376506385
339,2023-12-07,19,17,3,0.1817261191562803,1353,3321.373682344658,579.8298131201976
340,2023-03-07,176,12,2,0.18956404777406552,3201,5188.410966150433,669.8939094818375
341,2023-03-16,173,23,3,0.1581150469477691,1648,4162.279207890229,754.2965463815235
342,2023-04-13,94,16,3,0.17476013323222078,2482,6144.736047952883,752.943420947843
343,2023-07-11,183,3,4,0.20513646026696236,2341,7443.102186060165,1603.070451622507
344,2023-09-09,113,30,4,0.22593565415390224,504,1560.513721225733,168.8324576874693
345,2023-08-14,183,22,2,0.21823571738583614,3761,5880.430933823741,1208.2164845689817
346,2023-10-21,146,9,1,0.2608849373196785,2868,2119.7819997671622,587.7598606309361
347,2023-11-02,63,29,2,0.056833029950220826,3551,6698.371821293531,1792.3145226058734
348,2023-04-08,116,47,3,0.12034439084753926,2431,6415.328357548897,1774.1997299827053
349,2023-12-04,113,37,4,0.2843388198043371,2193,6277.779872676355,1785.4618695914148
350,2023-10-13,47,23,2,0.11897717231589891,1648,2903.851240046797,351.09181137014116
351,2023-12-01,57,13,2,0.037461023071776796,1471,2831.789670122833,356.0959668444139
352,2023-12-13,118,32,4,0.15763353790865386,1491,5023.873579912788,1062.053713604904
353,2023-11-04,45,46,4,0.032847291766338646,1650,6383.207874342165,1779.6034627409153
354,2023-09-06,161,47,4,0.06085597161835956,2431,9132.236531983071,2692.8215935556277
355,2023-06-15,145,48,3,0.299495626971287,1512,3177.4878360582425,347.14811952994063
356,2023-12-01,198,23,4,0.16240879151883958,1648,5521.40124630781,945.0144190126899
357,2023-01-30,4,45,1,0.0852175167121287,3338,3053.5439292149144,435.3707846978428
358,2023-09-04,148,17,2,0.2984324863721718,1353,1898.4416918769032,476.8755862369299
359,2023-04-16,47,40,4,0.28996767556654296,1330,3777.371965985991,861.3872709601802
360,2023-02-20,143,21,4,0.13222171232527904,1074,3727.9755238506013,462.18548177994137
361,2023-03-22,198,2,3,0.07812093263637251,1037,2867.9657785682452,564.1415263338861
362,2023-05-13,47,37,3,0.25151989142765696,2193,4924.250634297445,1167.4812488417451
363,2023-10-12,78,6,2,0.2146862150915357,3450,5418.6651158684035,1386.1003822127416
364,2023-05-18,124,44,1,0.2060824305010531,616,489.05322281135125,50.86669075032914
365,2023-07-03,75,18,2,0.26793412239674175,4646,6802.356134689476,1891.6938473376747
366,2023-11-26,103,30,4,0.20682514016139739,504,1599.0405174346229,341.9648511752831
367,2023-09-30,137,22,1,0.08513938291246474,3761,3440.7907808662203,902.8009576176804
368,2023-12-06,90,33,1,0.2081589485627197,4642,3675.726160771855,961.5244067183811
369,2023-03-10,144,30,1,0.09174405338509918,504,457.76099709391,63.15752832270504
370,2023-02-03,69,17,1,0.2277716938970985,1353,1044.8248981572258,127.50460468047615
371,2023-09-19,61,43,2,0.1859243563474698,1240,2018.9075962582751,493.13322890895637
372,2023-02-22,138,32,3,0.023223465595425173,1491,4369.121438391663,573.6017847521839
373,2023-07-24,50,42,3,0.1538506087305426,1869,4744.3596368478475,1280.9177892976415
374,2023-05-06,3,14,4,0.10299029075872228,1666,5977.672702383875,1465.9518811265357
375,2023-08-23,107,10,3,0.09857118981968828,4347,11755.533113561445,3154.774500682499
376,2023-02-12,113,47,3,0.18067689071317716,2431,5975.323436028799,954.8718380307791
377,2023-08-28,94,36,3,0.09669744734082747,1135,3075.745191804482,502.3295115889348
378,2023-04-21,118,34,3,0.2330681244614618,4864,11191.069927858349,2621.4444676173453
379,2023-09-06,198,9,4,0.02123743080335233,2868,11228.364193823943,1193.453746547291
380,2023-05-31,81,42,2,0.19811647571874763,1869,2997.440613763321,735.270232024072
381,2023-07-02,109,28,1,0.24275844109702235,3624,2744.243409464391,733.1427777333689
382,2023-12-02,51,11,3,0.20184950697612902,4995,11960.285137962706,2189.123488733142
383,2023-04-05,147,14,2,0.14916875850599873,1666,2834.9696966580123,717.1786306490095
384,2023-01-08,170,39,3,0.28509210412085434,619,1327.5839626475736,179.12052688252493
385,2023-12-26,35,47,3,0.08998154693941908,2431,6636.764578170817,1091.4297311467885
386,2023-07-03,46,19,1,0.005750366257493333,4236,4211.641448533258,1241.8487780828764
387,2023-10-08,154,15,1,0.12959681143903226,3274,2849.7000393486082,847.1178909358474
388,2023-07-14,69,28,1,0.009903580770098175,3624,3588.109423289164,726.6675465633967
389,2023-12-18,93,24,3,0.2861810257579226,2215,4743.327083838604,1360.6421494764309
390,2023-07-14,64,8,3,0.06297541372441545,4615,12973.10539698547,2653.5985758323977
391,2023-06-04,165,43,3,0.23667810718466384,1240,2839.5574412730502,449.5519919486838
392,2023-04-03,49,9,1,0.23237162495230945,2868,2201.5581796367765,337.67468013429436
393,2023-06-09,149,47,4,0.06531866990488006,2431,9088.841253844947,2598.5100855113496
394,2023-03-02,74,33,2,0.1863679591440502,4642,7553.759867306639,1015.8997091892013
395,2023-05-02,192,33,4,0.014423690545935064,4642,18300.180913943077,3951.493861131672
396,2023-02-20,5,19,3,0.14507237571116025,4236,10864.420249462575,2293.5335846551948
397,2023-10-04,100,3,3,0.004394138181746021,2341,6992.139967549598,1733.5216651806738
398,2023-01-05,70,10,4,0.2763431640542525,4347,12582.945063424657,2514.683722080193
399,2023-04-02,90,40,3,0.2928258072598715,1330,2821.6250290331127,435.8201099634892
400,2023-06-19,4,47,2,0.06668482999157557,2431,4537.77835658096,607.5145895998462
401,2023-11-13,126,42,3,0.06243181037891183,1869,5256.944839205441,1178.416524954943
402,2023-01-22,39,1,2,0.22611605296863888,3306,5116.920657771359,1247.4957970749306
403,2023-11-22,163,29,4,0.07601381964880034,3551,13124.29970570844,2807.343560611103
404,2023-01-01,129,50,4,0.2685229677485535,1581,4625.860751958148,1145.6881139944367
405,2023-05-13,24,34,3,0.17217874083689466,4864,12079.567813708032,1549.8597737851626
406,2023-08-21,57,13,2,0.10523328690309364,1471,2632.4036699310986,727.8439229477343
407,2023-01-12,100,1,3,0.249808123904826,3306,7440.403027111935,1610.6917634589975
408,2023-12-12,70,34,1,0.14802201012401855,4864,4144.020942756773,519.5308721765637
409,2023-02-15,41,29,1,0.27348987411254266,3551,2579.837457026361,496.3221345335372
410,2023-02-03,182,48,1,0.27840427101881426,1512,1091.0527422195528,293.44774266256013
411,2023-03-19,174,47,1,0.0496260456385228,2431,2310.359083052751,645.7741015551269
412,2023-08-06,60,13,3,0.0006970218395790816,1471,4409.924042621938,674.4092472546004
413,2023-10-28,108,48,1,0.29517928204272065,1512,1065.6889255514066,258.16651505856424
414,2023-03-14,188,49,2,0.2718412608382438,2164,3151.471023092081,378.1672243455706
415,2023-10-09,57,29,4,0.016633570711152422,3551,13967.736761618791,1490.4856564267059
416,2023-09-06,31,39,4,0.24991027918232098,619,1857.2221487445731,393.87928470799426
417,2023-02-16,84,24,1,0.13734147976776198,2215,1910.7886223144071,456.61258884152954
418,2023-05-01,152,26,1,0.07768848150749257,2991,2758.63375181109,714.9202023544924
419,2023-08-02,36,17,1,0.26362395710307895,1353,996.3167860395341,167.42430845520917
420,2023-08-27,158,7,3,0.059000169717092175,4631,13073.310642120437,1324.3928077328783
421,2023-02-25,152,13,4,0.28418999982602006,1471,4211.826041023698,825.1129261098531
422,2023-12-16,108,5,1,0.06168644630980232,1024,960.8330789787624,99.12983006067901
423,2023-04-17,106,26,2,0.18410495631862306,2991,4880.684151301997,577.8578838094483
424,2023-11-15,158,49,1,0.06692590035869246,2164,2019.1723516237894,333.8455235374004
425,2023-02-17,86,3,4,0.16370059949059043,2341,7831.107586370111,1467.8190294089457
426,2023-03-02,135,7,1,0.2051925389745424,4631,3680.753352008894,573.8069517189057
427,2023-12-03,163,49,4,0.057068379246041266,2164,8162.016109246267,1766.0403466490861
428,2023-01-26,183,39,1,0.15626573481020375,619,522.2715101524839,58.00867461555964
429,2023-10-19,14,1,2,0.1407179233170357,3306,5681.57309102776,732.445347343939
430,2023-09-14,120,49,1,0.02131122642100237,2164,2117.882506024951,506.2833714278586
431,2023-01-08,138,17,2,0.24549234530259087,1353,2041.697713611189,262.21150252144116
432,2023-04-23,80,43,2,0.10070472019285251,1240,2230.252293921726,508.39725157150644
433,2023-12-21,144,25,1,0.17237465926556386,4354,3603.480733557735,399.7590688171064
434,2023-09-10,182,3,2,0.15443527047994032,2341,3958.9340636129195,718.4533227046982
435,2023-06-29,106,15,3,0.15397815137113266,3274,8309.626597232735,1125.803950027262
436,2023-07-26,70,29,1,0.03216671826254623,3551,3436.7759834496983,419.0366668912967
437,2023-10-30,44,43,1,0.12704460277479981,1240,1082.4646925592483,231.00506278865905
438,2023-05-07,73,32,2,0.13571002776197105,1491,2577.3126972138025,736.2535842149535
439,2023-02-25,45,26,2,0.22009285210933455,2991,4665.40455868196,517.6612044960464
440,2023-08-02,184,16,1,0.2520056495762095,2482,1856.521977751848,342.17714310147244
441,2023-01-14,107,25,3,0.1634946834300054,4354,10926.43244503727,2638.8108771028196
442,2023-01-28,84,28,2,0.026034886219497143,3624,7059.299144681085,1359.1802773657532
443,2023-03-19,82,9,2,0.07105484117896388,2868,5328.429430997463,1392.3142901412125
444,2023-08-04,107,1,4,0.04948020805581932,3306,12569.673728669844,1708.5839743261788
445,2023-12-31,185,29,3,0.037384518956737424,3551,10254.742719553877,2993.55260950225
446,2023-06-03,21,22,3,0.10976978958534227,3761,10044.467464108584,1778.197443021228
447,2023-01-14,196,16,1,0.0688180506463146,2482,2311.193598295847,389.0060696361989
448,2023-07-06,178,41,3,0.06549093354345369,4175,11704.726057368242,3217.8768523061162
449,2023-11-08,161,44,1,0.016407952372880296,616,605.8927013383058,128.91785396353356
450,2023-01-07,7,41,4,0.0053010134386301646,4175,16611.473075574875,3376.9275636678285
451,2023-01-03,70,7,3,0.030830472794934536,4631,13464.672241459974,3304.171106791755
452,2023-04-21,127,14,2,0.05165924382708992,1666,3159.871399568136,682.4274651637722
453,2023-08-26,143,29,4,0.12929511865446094,3551,12367.492134632037,1638.7314051208596
454,2023-12-29,160,19,1,0.1531560783896534,4236,3587.230851941428,842.4235878034723
455,2023-08-27,148,19,4,0.042177575452009675,4236,16229.343161541146,2056.156764805309
456,2023-10-01,143,2,1,0.1274350024572559,1037,904.8499024518256,236.32104345749818
457,2023-10-21,176,41,4,0.10252465269777818,4175,14987.838299947103,4465.586247204973
458,2023-08-15,199,45,1,0.055027093049386806,3338,3154.3195634011468,553.5121900288011
459,2023-01-15,149,15,3,0.0020522244445090655,3274,9801.843051506032,1852.0698072321472
460,2023-07-11,170,3,2,0.1401053599565225,2341,4026.0267046835615,439.9912978623319
461,2023-04-29,154,11,1,0.2056955247795598,4995,3967.550853726099,407.65250979289283
462,2023-01-28,120,46,4,0.06788320024314211,1650,6151.970878395262,1748.9060708294262
463,2023-07-21,128,30,1,0.039542048969003804,504,484.0708073196221,60.859711287467725
464,2023-02-08,142,40,1,0.26611282333408853,1330,976.0699449656622,184.62924201601302
465,2023-09-30,57,18,1,0.08250743174633933,4646,4262.670472106507,1121.3846630915725
466,2023-08-19,165,48,4,0.06708378593779943,1512,5642.277262648189,1567.7843299428273
467,2023-03-27,58,2,2,0.25712908188297473,1037,1540.7142841747102,314.1201149941749
468,2023-05-06,21,32,3,0.24513212975002838,1491,3376.523983628123,719.2215727850626
469,2023-10-27,82,8,2,0.1345039411573901,4615,7988.5286231172895,1868.8107788048776
470,2023-01-25,69,22,1,0.14677165842833234,3761,3208.9917926510425,937.9128705230577
471,2023-05-25,131,6,4,0.06532461145020658,3450,12898.520361987148,2844.5621887588545
472,2023-01-13,87,12,2,0.02349050114386725,3201,6251.613811676962,1324.686033029465
473,2023-07-31,165,47,1,0.1720295476066983,2431,2012.7961697681164,207.13046733566722
474,2023-01-25,49,40,3,0.029503476477063938,1330,3872.281128856515,449.92011359119704
475,2023-03-09,147,36,3,0.13478236408699493,1135,2946.0660502837823,634.6837519051827
476,2023-03-08,115,15,3,0.2821491595539032,3274,7050.730954861563,2025.3089121869248
477,2023-08-21,89,28,1,0.2858503167511753,3624,2588.078452093741,707.4208858910827
478,2023-04-19,85,49,4,0.07179968596420758,2164,8034.501918293819,2382.3566401605704
479,2023-05-26,128,45,2,0.18723402601369632,3338,5426.025642332564,1115.410768773937
480,2023-04-21,140,18,3,0.1422228792323573,4646,11955.697509259404,3079.6225425557072
481,2023-08-16,189,2,1,0.26270553827583176,1037,764.5743568079624,204.9671442627284
482,2023-04-21,169,13,1,0.08142925928281597,1471,1351.2175595949777,310.24810687127695
483,2023-02-03,161,45,2,0.0011107220497250548,3338,6668.584819596035,1118.6549757364983
484,2023-04-21,178,15,3,0.04876836177942453,3274,9342.997150602492,1812.5011502307277
485,2023-09-21,117,20,1,0.10485684035081941,4269,3821.3661485423518,1037.8196664798618
486,2023-08-24,196,29,2,0.09471633893114657,3551,6429.324560910996,1026.8247587163328
487,2023-03-24,127,42,4,0.23740887573686575,1869,5701.131244991192,1623.3892901011773
488,2023-02-11,71,29,4,0.20416819984165133,3551,11303.994889449184,1649.9454307458825
489,2023-04-11,86,3,4,0.08986689588446918,2341,8522.486386937831,2129.7973276858047
490,2023-01-06,33,19,3,0.13732314514986402,4236,10962.897471435528,2478.840994303396
491,2023-06-29,81,3,2,0.028667731187500566,2341,4547.777682580122,1136.5800900987192
492,2023-10-09,152,14,2,0.26944393344603024,1666,2434.2128137578275,456.34069435204304
493,2023-11-16,61,40,1,0.28062744733456024,1330,956.7654950450349,274.14030708726153
494,2023-08-14,61,4,1,0.29394106061428144,2955,2086.4041658847987,472.55894417200784
495,2023-11-11,98,11,1,0.26056584923575127,4995,3693.4735830674226,582.3099459528052
496,2023-12-31,28,31,2,0.05218826630886766,1376,2608.377891117996,593.9042072640456
497,2023-08-17,186,43,1,0.01385894496048865,1240,1222.814908248994,192.4260051459659
498,2023-10-16,43,32,2,0.1738790182238022,1491,2463.492767656622,391.0215314556954
499,2023-05-30,169,27,2,0.2737815080649331,3160,4589.700869029623,825.7776141128107
500,2023-10-04,167,30,4,0.05320540849792286,504,1908.7378964681875,516.2870380700945
501,2023-07-17,86,43,1,0.002112874387242558,1240,1237.3800357598193,247.5497239176218
502,2023-03-11,177,2,4,0.2416488138096733,1037,3145.6407203174754,741.6796989071815
503,2023-04-22,17,49,3,0.0230387052860202,2164,6342.432725283157,1131.4490771627243
504,2023-01-04,98,9,3,0.12411180957300912,2868,7536.141990433829,1150.9278038104662
505,2023-12-16,198,28,3,0.2036662011566355,3624,8657.741061025059,2518.779569689801
506,2023-11-27,198,31,2,0.07103927563685404,1376,2556.4999134473774,564.2610725504517
507,2023-11-14,98,34,2,0.02518876903401801,4864,9482.963654837073,2719.621685316977
508,2023-12-16,65,15,2,0.23100636853674858,3274,5035.37029882137,708.3889878148334
509,2023-04-05,74,48,1,0.18905252546611243,1512,1226.152581495238,158.63818980720924
510,2023-06-01,85,25,4,0.29654714534604143,4354,12251.334916653343,3322.1281045691044
511,2023-11-07,5,36,2,0.10329240999598778,1135,2035.5262293091077,480.7575921850031
512,2023-05-17,2,8,4,0.01852871588705991,4615,18117.959904724874,2487.8803441847303
513,2023-09-04,22,9,4,0.2203050106005887,2868,8944.660918390045,1376.332329341882
514,2023-08-31,112,37,4,0.1565200256559737,2193,7399.006334945799,1924.72414859627
515,2023-01-31,57,48,1,0.06396117941674052,1512,1415.2906967218883,270.0002767550389
516,2023-02-09,66,45,1,0.2345186967014278,3338,2555.176590410634,598.187540070354
517,2023-08-17,74,39,3,0.06112664575498312,619,1743.4878188329963,285.35735642229713
518,2023-02-05,98,32,3,0.07819849644988097,1491,4123.2181253796825,726.7006627817707
519,2023-08-11,144,17,4,0.02775856631001574,1353,5261.770639130195,1568.757514469141
520,2023-01-06,112,35,3,0.11982968370925633,4965,13110.136861150628,1960.272466519068
521,2023-11-18,179,37,4,0.12567876718122567,2193,7669.545854286289,1543.8126668040788
522,2023-08-08,125,19,1,0.15436853710448953,4236,3582.0948768253825,963.155349186969
523,2023-03-16,167,44,1,0.21268928013713323,616,484.983403435526,71.70219801244296
524,2023-01-04,86,29,1,0.27183027860412773,3551,2585.7306806767424,473.2992580072186
525,2023-12-01,76,7,2,0.041320229666342585,4631,8879.292032830335,1980.244236764572
526,2023-05-14,88,28,4,0.016304429504597116,3624,14259.65098990136,2798.2801190922864
527,2023-04-28,168,9,1,0.0055593700782999855,2868,2852.0557266154356,547.3107868144727
528,2023-04-04,38,28,4,0.04308641342064488,3624,13871.419351054332,2392.846835506876
529,2023-03-03,188,6,3,0.19738484573448778,3450,8307.066846648051,1805.368736698186
530,2023-07-13,59,29,3,0.218243123398949,3551,8328.056006430996,1872.767760081949
531,2023-12-01,138,17,1,0.23595171405843662,1353,1033.7573308789351,238.44430350655702
532,2023-07-22,99,16,4,0.0731124635713028,2482,9202.139461664106,1049.7213746873529
533,2023-01-26,192,23,1,0.09176844397845597,1648,1496.7656043235045,338.5786103040363
534,2023-06-22,63,31,3,0.14494039366964984,1376,3529.6860549316852,1025.8942008904762
535,2023-10-27,49,3,1,0.01895492905806795,2341,2296.626511075063,478.15131723560523
536,2023-05-13,192,21,4,0.18334245696337384,1074,3508.360804885346,852.7190799485597
537,2023-11-22,32,26,3,0.29512051010272733,2991,6324.883662848228,1336.7417818700364
538,2023-04-28,135,36,2,0.10824189341340076,1135,2024.2909019515803,548.4778217439996
539,2023-11-20,21,42,3,0.22585424252741518,1869,4340.635262148783,1241.0597581163975
540,2023-10-02,20,37,2,0.15001017467088237,2193,3728.0553738935096,510.1619344993336
541,2023-07-31,154,22,1,0.03834355330811482,3761,3616.78989600818,677.6851828387339
542,2023-08-13,127,42,1,0.17467123464077589,1869,1542.5394624563899,275.3069212556927
543,2023-01-20,68,12,4,0.08996228053321949,3201,11652.122960052657,2109.5355843964844
544,2023-04-23,110,42,2,0.010320962536037469,1869,3699.420242040292,462.8153635840168
545,2023-05-20,116,13,1,0.19047891903532313,1471,1190.8055100990398,312.8521689301181
546,2023-02-16,143,11,2,0.25767970479741825,4995,7415.779749073792,794.624891037501
547,2023-01-01,120,16,1,0.10343093006996225,2482,2225.2844315663538,457.61933245950524
548,2023-03-31,79,8,3,0.11708866416383114,4615,12223.907444651759,2840.538775479897
549,2023-05-22,116,40,1,0.26730650489016344,1330,974.4823484960825,137.8832958977637
550,2023-11-16,92,40,4,0.24408264401020677,1330,4021.4803338657002,1130.7197799773244
551,2023-02-07,14,45,3,0.21448584706553314,3338,7866.138727485752,2105.8427512046133
552,2023-10-20,155,2,4,0.07463911912594437,1037,3838.396933865583,745.4809619555708
553,2023-05-19,125,30,3,0.27306499648999333,504,1099.12572530713,200.29344622423443
554,2023-12-22,168,30,2,0.0463247272617639,504,961.3046749201419,141.61323798033197
555,2023-11-29,58,12,4,0.18803115582516655,3201,10396.449080814567,2557.5123859536557
556,2023-09-16,28,10,1,0.00864035416395561,4347,4309.440380449285,544.4924480464897
557,2023-06-10,26,44,2,0.19311594189748374,616,994.0811595823001,234.65042298476743
558,2023-06-27,113,11,1,0.08314330556200795,4995,4579.69918871777,1229.6098340430003
559,2023-01-10,191,15,3,0.134903093155116,3274,8496.98181903045,1237.9619472494824
560,2023-09-18,66,16,3,0.10357936561711592,2482,6674.748043614955,1824.1117268480673
561,2023-05-18,153,17,1,0.051827026873862966,1353,1282.8780326396634,136.8377233716095
562,2023-06-21,131,26,1,0.18659423702816222,2991,2432.896637048767,687.4331357543596
563,2023-01-13,200,2,2,0.2645926665421822,1037,1525.234809591514,188.6295189710718
564,2023-06-17,44,50,1,0.28772527268472103,1581,1126.106343885456,258.0493357682007
565,2023-05-10,97,12,4,0.05770390894617452,3201,12065.159149853182,1809.9728725923019
566,2023-03-25,42,26,4,0.215211832218892,2991,9389.205639333175,2509.833049686795
567,2023-11-17,6,23,1,0.1993018099817047,1648,1319.5506171501506,267.15631319746484
568,2023-11-15,167,18,4,0.10301333687237176,4646,16669.600147563844,2117.8433310682626
569,2023-04-11,180,32,1,0.005729759806117751,1491,1482.4569281290783,317.53977497600897
570,2023-11-25,23,49,2,0.20693737419385982,2164,3432.3750444889747,623.2387229131273
571,2023-09-30,89,38,4,0.28364845816785006,2182,6252.316257111005,1452.3478131192346
572,2023-09-22,123,47,4,0.1896360365746954,2431,7879.979180347662,2177.873822638021
573,2023-02-07,178,3,1,0.13058781725629023,2341,2035.2939198030247,370.17483388651334
574,2023-04-04,171,38,4,0.15754616823348852,2182,7352.937043658112,1161.5885817228716
575,2023-04-05,147,3,3,0.059888642297975254,2341,6602.402065141319,679.4071045310932
576,2023-11-01,197,30,2,0.22516324912612126,504,781.0354448808697,167.89747722204268
577,2023-03-10,51,1,2,0.2239259490029547,3306,5131.401625192463,925.986841593562
578,2023-11-14,11,30,4,0.04365519011622748,504,1927.9911367256855,337.26318840092654
579,2023-08-24,12,45,4,0.2633935147498977,3338,9835.169791059367,1343.356968228382
580,2023-11-30,74,32,3,0.08075692184199158,1491,4111.774288600772,764.8355310666395
581,2023-05-17,8,28,3,0.29467681828098446,3624,7668.273631649137,2276.6214180754146
582,2023-03-17,152,21,4,0.11487090421117374,1074,3802.514595508798,606.6943625932955
583,2023-02-04,41,46,4,0.05336521762034989,1650,6247.789563705691,1374.1443514504433
584,2023-01-01,164,13,3,0.10551603340369568,1471,3947.357744589491,1007.7500753656566
585,2023-10-23,85,27,1,0.13205409860915793,3160,2742.709048395061,685.2152928999502
586,2023-11-16,72,36,3,0.020792331911488448,1135,3334.202109841382,552.6601955880168
587,2023-03-01,55,7,1,0.17346551436698684,4631,3827.681202966484,850.4036521606453
588,2023-11-16,137,22,2,0.1792897319606701,3761,6173.382636191839,1693.068319533971
589,2023-12-15,47,10,2,0.22167913660484165,4347,6766.721586357507,697.5778471747739
590,2023-11-24,143,39,3,0.008750967687222987,619,1840.749453004827,344.49050110342847
591,2023-09-24,176,15,1,0.16237146433014904,3274,2742.395825783092,397.2488797824505
592,2023-12-27,104,15,3,0.015872229981199314,3274,9666.10295712466,1717.9222420041353
593,2023-08-17,42,4,3,0.21034326598999603,2955,7000.306946998686,1282.4416832175373
594,2023-09-27,60,32,1,0.01671839571029534,1491,1466.0728719959498,365.5420963557413
595,2023-11-12,198,23,3,0.2735183545024898,1648,3591.7252553396906,426.5690032511633
596,2023-10-13,12,6,2,0.21062477006534897,3450,5446.689086549092,1103.0459388814256
597,2023-10-18,130,24,4,0.15221692952554713,2215,7511.358004403653,1598.7096135244367
598,2023-08-01,7,20,4,0.13245117698435246,4269,14814.263701815196,2945.5425800362154
599,2023-06-14,80,37,3,0.03920178912397871,2193,6321.091429353343,1557.3566923968765
600,2023-01-05,131,20,1,0.08729981686939893,4269,3896.317081784536,688.7061934243316
601,2023-12-05,109,12,1,0.26068773150626884,3201,2366.5385714484337,683.9140581153647
602,2023-03-19,3,33,2,0.2713358434687482,4642,6764.918029236142,1328.3639619195587
603,2023-03-03,27,28,1,0.00022431251115931914,3624,3623.187091459559,776.2416819016522
604,2023-05-12,114,8,1,0.17824091744326537,4615,3792.4181659993305,1005.3934348104524
605,2023-03-30,107,1,2,0.21579018270753408,3306,5185.195311937784,803.9501244237919
606,2023-08-25,40,37,3,0.1856240947372819,2193,5357.779080723422,616.3610793790031
607,2023-02-11,161,22,4,0.024503929459906194,3761,14675.362885205172,3544.933633881244
608,2023-03-30,129,6,2,0.06531746963967067,3450,6449.309459486272,1267.9495317550623
609,2023-10-23,8,21,3,0.0751020802144158,1074,2980.0210975491523,832.3224261349761
610,2023-11-24,101,32,2,0.2495173893915269,1491,2237.939144834467,663.6295440602019
611,2023-10-22,160,35,3,0.13895983089267613,4965,12825.193318853588,2306.2502471819607
612,2023-04-14,124,15,2,0.14604846358237103,3274,5591.674660462635,1023.7674300835976
613,2023-01-14,176,5,3,0.28046791396635257,1024,2210.4025682953647,401.39257356633607
614,2023-10-15,107,46,2,0.19112576665641465,1650,2669.2849700338315,440.19397841687754
615,2023-06-28,101,50,3,0.26960031046579913,1581,3464.2857274607145,888.0260639725352
616,2023-05-05,4,48,2,0.1369526566024599,1512,2609.855166434161,657.1593190510284
617,2023-12-19,198,6,4,0.044830877555488265,3450,13181.333889734262,2579.968959640447
618,2023-01-23,110,25,4,0.27898067822222566,4354,12557.272508081716,1367.8918637306185
619,2023-03-04,19,46,1,0.13761153470026147,1650,1422.9409677445685,230.3910191883259
620,2023-05-23,32,40,3,0.05448942656364656,1330,3772.5871880110503,597.8064644909806
621,2023-06-02,137,29,2,0.09071872209117667,3551,6457.715635708463,1693.3257219130717
622,2023-05-25,12,7,3,0.015240776906682673,4631,13681.259886435457,1607.7548245656046
623,2023-08-13,139,40,4,0.14049017743691553,1330,4572.592256035609,1194.0642254214054
624,2023-11-05,46,13,3,0.255938451573071,1471,3283.543613208038,767.8131027691488
625,2023-04-14,119,38,2,0.2800741368020068,2182,3141.7564669960425,774.4061848834255
626,2023-04-14,16,18,3,0.2797806622510931,4646,10038.417129544265,1871.588966128112
627,2023-02-08,129,2,2,0.03756900768862402,1037,1996.0818780537938,470.9658564943393
628,2023-07-17,63,8,4,0.1146161647533171,4615,16344.185598653767,3625.234981313791
629,2023-05-14,109,11,4,0.008468627895211911,4995,19810.796814653666,5027.901761898784
630,2023-03-08,119,33,4,0.25654960349144185,4642,13804.386962370907,2613.9154318599203
631,2023-06-28,21,38,1,0.10762672860638213,2182,1947.1584781808742,378.84913266168843
632,2023-02-11,158,48,4,0.18933510836767042,1512,4902.901264592329,1121.3682617257566
633,2023-01-15,13,27,3,0.21446953142318656,3160,7446.828842108192,905.6498036143444
634,2023-04-21,162,20,1,0.1289534009229466,4269,3718.497931459941,696.2846089167135
635,2023-06-06,4,12,4,0.0919327009650729,3201,11626.893696843206,3422.8432009628527
636,2023-10-16,156,43,3,0.2886638730347834,1240,2646.1703923106056,284.49100673215344
637,2023-08-19,102,31,3,0.28934646750715626,1376,2933.577782130459,478.7626650228751
638,2023-06-06,59,27,3,0.08683091040900658,3160,8656.842969322617,1409.5241727280654
639,2023-02-07,128,32,2,0.14388752902333743,1491,2552.9273884524077,578.730318765018
640,2023-04-07,27,10,1,0.2918532475980067,4347,3078.3139326914647,372.9687373689654
641,2023-10-16,69,3,3,0.0014605222966509678,2341,7012.74275191062,1582.8377945515456
